1.50294E+18,1000000,8/17/17,17395.16667,date,,balance,date,balance,,
1.52029E+18,852928.8962,,,3/5/18,853207.6407,1706415.281,3/5/18,1706415.281,,
1.52029E+18,852889.0867,,,3/5/18,852928.8962,1705857.792,3/5/18,1705857.792,,
1.52029E+18,851513.8721,,,3/5/18,852889.0867,1705778.173,3/5/18,1705778.173,,
1.52029E+18,845351.8704,,,3/5/18,851513.8721,1703027.744,3/5/18,1703027.744,,
1.5203E+18,844543.363,,,3/6/18,845351.8704,1690703.741,3/6/18,1690703.741,,
1.5203E+18,843873.5202,,,3/6/18,844543.363,1689086.726,3/6/18,1689086.726,,
1.5203E+18,842340.9055,,,3/6/18,843873.5202,1687747.04,3/6/18,1687747.04,,
1.5203E+18,838438.8388,,,3/6/18,842340.9055,1684681.811,3/6/18,1684681.811,,
1.5203E+18,839189.348,,,3/6/18,838438.8388,1676877.678,3/6/18,1676877.678,,
1.5203E+18,840999.8835,,,3/6/18,839189.348,1678378.696,3/6/18,1678378.696,,
1.5203E+18,841919.8007,,,3/6/18,840999.8835,1681999.767,3/6/18,1681999.767,,
1.52033E+18,839544.4456,,,3/6/18,841919.8007,1683839.601,3/6/18,1683839.601,,
1.52073E+18,780793.5471,,,3/6/18,839544.4456,1679088.891,3/6/18,1679088.891,,
1.52073E+18,777519.8091,,,3/10/18,780793.5471,1561587.094,3/10/18,1561587.094,,
1.52073E+18,776902.3495,,,3/10/18,777519.8091,1555039.618,3/10/18,1555039.618,,
1.52073E+18,775099.151,,,3/11/18,776902.3495,1553804.699,3/11/18,1553804.699,,
1.52073E+18,769125.7598,,,3/11/18,775099.151,1550198.302,3/11/18,1550198.302,,
1.52076E+18,776106.9755,,,3/11/18,769125.7598,1538251.52,3/11/18,1538251.52,,
1.52088E+18,741689.6666,,,3/11/18,776106.9755,1552213.951,3/11/18,1552213.951,,
1.52093E+18,744920.4064,,,3/12/18,741689.6666,1483379.333,3/12/18,1483379.333,,
1.52168E+18,753722.4112,,,3/13/18,744920.4064,1489840.813,3/13/18,1489840.813,,
1.5217E+18,759663.1139,,,3/21/18,753722.4112,1507444.822,3/21/18,1507444.822,,
1.52171E+18,743293.7763,,,3/22/18,759663.1139,1519326.228,3/22/18,1519326.228,,
1.52258E+18,680867.3232,,,3/22/18,743293.7763,1486587.553,3/22/18,1486587.553,,
1.52282E+18,710945.4635,,,4/1/18,680867.3232,1361734.646,4/1/18,1361734.646,,
1.52284E+18,684584.7379,,,4/4/18,710945.4635,1421890.927,4/4/18,1421890.927,,
1.52284E+18,682249.2491,,,4/4/18,684584.7379,1369169.476,4/4/18,1369169.476,,
1.52284E+18,679143.6797,,,4/4/18,682249.2491,1364498.498,4/4/18,1364498.498,,
1.52284E+18,679499.3298,,,4/4/18,679143.6797,1358287.359,4/4/18,1358287.359,,
1.52284E+18,683808.4755,,,4/4/18,679499.3298,1358998.66,4/4/18,1358998.66,,
1.52284E+18,680595.2777,,,4/4/18,683808.4755,1367616.951,4/4/18,1367616.951,,
1.52284E+18,680471.3592,,,4/4/18,680595.2777,1361190.555,4/4/18,1361190.555,,
1.52284E+18,677255.8253,,,4/4/18,680471.3592,1360942.718,4/4/18,1360942.718,,
1.52285E+18,676760.8608,,,4/4/18,677255.8253,1354511.651,4/4/18,1354511.651,,
1.52285E+18,676213.7381,,,4/4/18,676760.8608,1353521.722,4/4/18,1353521.722,,
1.52285E+18,676371.8363,,,4/4/18,676213.7381,1352427.476,4/4/18,1352427.476,,
1.52285E+18,676669.8293,,,4/4/18,676371.8363,1352743.673,4/4/18,1352743.673,,
1.52285E+18,677579.0775,,,4/4/18,676669.8293,1353339.659,4/4/18,1353339.659,,
1.52286E+18,675832.3662,,,4/4/18,677579.0775,1355158.155,4/4/18,1355158.155,,
1.52286E+18,673044.5234,,,4/4/18,675832.3662,1351664.732,4/4/18,1351664.732,,
1.52286E+18,673403.034,,,4/4/18,673044.5234,1346089.047,4/4/18,1346089.047,,
1.52286E+18,671693.4106,,,4/4/18,673403.034,1346806.068,4/4/18,1346806.068,,
1.52328E+18,699879.446,,,4/4/18,671693.4106,1343386.821,4/4/18,1343386.821,,
1.52328E+18,695240.0349,,,4/9/18,699879.446,1399758.892,4/9/18,1399758.892,,
1.52328E+18,693827.6845,,,4/9/18,695240.0349,1390480.07,4/9/18,1390480.07,,
1.52328E+18,696347.0937,,,4/9/18,693827.6845,1387655.369,4/9/18,1387655.369,,
1.52328E+18,696541.2623,,,4/9/18,696347.0937,1392694.187,4/9/18,1392694.187,,
1.52328E+18,696153.2247,,,4/9/18,696541.2623,1393082.525,4/9/18,1393082.525,,
1.52328E+18,697016.516,,,4/9/18,696153.2247,1392306.449,4/9/18,1392306.449,,
1.52328E+18,694022.1126,,,4/9/18,697016.516,1394033.032,4/9/18,1394033.032,,
1.52328E+18,694567.5157,,,4/9/18,694022.1126,1388044.225,4/9/18,1388044.225,,
1.52328E+18,695097.8198,,,4/9/18,694567.5157,1389135.031,4/9/18,1389135.031,,
1.52328E+18,690531.5119,,,4/9/18,695097.8198,1390195.64,4/9/18,1390195.64,,
1.52328E+18,691948.1468,,,4/9/18,690531.5119,1381063.024,4/9/18,1381063.024,,
1.52328E+18,692195.8307,,,4/9/18,691948.1468,1383896.294,4/9/18,1383896.294,,
1.52328E+18,693968.5554,,,4/9/18,692195.8307,1384391.661,4/9/18,1384391.661,,
1.52329E+18,692745.4335,,,4/9/18,693968.5554,1387937.111,4/9/18,1387937.111,,
1.52329E+18,693610.1887,,,4/9/18,692745.4335,1385490.867,4/9/18,1385490.867,,
1.5233E+18,694490.3823,,,4/9/18,693610.1887,1387220.377,4/9/18,1387220.377,,
1.52331E+18,695431.0152,,,4/9/18,694490.3823,1388980.765,4/9/18,1388980.765,,
1.52331E+18,695716.4365,,,4/9/18,695431.0152,1390862.03,4/9/18,1390862.03,,
1.52331E+18,695484.6056,,,4/9/18,695716.4365,1391432.873,4/9/18,1391432.873,,
1.52331E+18,693762.9311,,,4/9/18,695484.6056,1390969.211,4/9/18,1390969.211,,
1.52331E+18,695501.8383,,,4/9/18,693762.9311,1387525.862,4/9/18,1387525.862,,
1.52331E+18,695855.8949,,,4/9/18,695501.8383,1391003.677,4/9/18,1391003.677,,
1.52331E+18,695502.6201,,,4/9/18,695855.8949,1391711.79,4/9/18,1391711.79,,
1.52331E+18,698399.5432,,,4/9/18,695502.6201,1391005.24,4/9/18,1391005.24,,
1.52336E+18,693624.7557,,,4/9/18,698399.5432,1396799.086,4/9/18,1396799.086,,
1.52336E+18,695030.6116,,,4/10/18,693624.7557,1387249.511,4/10/18,1387249.511,,
1.52336E+18,695083.2633,,,4/10/18,695030.6116,1390061.223,4/10/18,1390061.223,,
1.52336E+18,695100.8455,,,4/10/18,695083.2633,1390166.527,4/10/18,1390166.527,,
1.52366E+18,826321.7701,,,4/10/18,695100.8455,1390201.691,4/10/18,1390201.691,,
1.52385E+18,856436.757,,,4/13/18,826321.7701,1652643.54,4/13/18,1652643.54,,
1.52386E+18,855153.5889,,,4/16/18,856436.757,1712873.514,4/16/18,1712873.514,,
1.52386E+18,855912.0465,,,4/16/18,855153.5889,1710307.178,4/16/18,1710307.178,,
1.52387E+18,861421.7031,,,4/16/18,855912.0465,1711824.093,4/16/18,1711824.093,,
1.52431E+18,952790.3249,,,4/16/18,861421.7031,1722843.406,4/16/18,1722843.406,,
1.52436E+18,968406.0252,,,4/21/18,952790.3249,1905580.65,4/21/18,1905580.65,,
1.52463E+18,1041658.07,,,4/22/18,968406.0252,1936812.05,4/22/18,1936812.05,,
1.52463E+18,1018163.274,,,4/25/18,1041658.07,2083316.139,4/25/18,2083316.139,,
1.52463E+18,1017166.881,,,4/25/18,1018163.274,2036326.548,4/25/18,2036326.548,,
1.52465E+18,1010850.682,,,4/25/18,1017166.881,2034333.762,4/25/18,2034333.762,,
1.52465E+18,1007588.025,,,4/25/18,1010850.682,2021701.363,4/25/18,2021701.363,,
1.52465E+18,1005604.833,,,4/25/18,1007588.025,2015176.049,4/25/18,2015176.049,,
1.52465E+18,994632.9937,,,4/25/18,1005604.833,2011209.667,4/25/18,2011209.667,,
1.52465E+18,987693.0701,,,4/25/18,994632.9937,1989265.987,4/25/18,1989265.987,,
1.52465E+18,979666.9095,,,4/25/18,987693.0701,1975386.14,4/25/18,1975386.14,,
1.52465E+18,988151.4808,,,4/25/18,979666.9095,1959333.819,4/25/18,1959333.819,,
1.52467E+18,976670.946,,,4/25/18,988151.4808,1976302.962,4/25/18,1976302.962,,
1.52487E+18,962354.8819,,,4/25/18,976670.946,1953341.892,4/25/18,1953341.892,,
1.525E+18,1001412.193,,,4/27/18,962354.8819,1924709.764,4/27/18,1924709.764,,
1.525E+18,1002278.983,,,4/29/18,1001412.193,2002824.387,4/29/18,2002824.387,,
1.52501E+18,1006989.188,,,4/29/18,1002278.983,2004557.966,4/29/18,2004557.966,,
1.52501E+18,1006451.36,,,4/29/18,1006989.188,2013978.376,4/29/18,2013978.376,,
1.52501E+18,1009503.45,,,4/29/18,1006451.36,2012902.72,4/29/18,2012902.72,,
1.52502E+18,1006008.851,,,4/29/18,1009503.45,2019006.901,4/29/18,2019006.901,,
1.5256E+18,1181712.722,,,4/29/18,1006008.851,2012017.703,4/29/18,2012017.703,,
1.5256E+18,1172517.574,,,5/6/18,1181712.722,2363425.445,5/6/18,2363425.445,,
1.52561E+18,1174610.679,,,5/6/18,1172517.574,2345035.148,5/6/18,2345035.148,,
1.52578E+18,1148145.928,,,5/6/18,1174610.679,2349221.357,5/6/18,2349221.357,,
1.52583E+18,1157223.769,,,5/8/18,1148145.928,2296291.855,5/8/18,2296291.855,,
1.52598E+18,1114026.811,,,5/9/18,1157223.769,2314447.539,5/9/18,2314447.539,,
1.526E+18,1110859.567,,,5/10/18,1114026.811,2228053.623,5/10/18,2228053.623,,
1.52628E+18,1105129.829,,,5/11/18,1110859.567,2221719.134,5/11/18,2221719.134,,
1.52628E+18,1103109.012,,,5/14/18,1105129.829,2210259.657,5/14/18,2210259.657,,
1.52628E+18,1114035.635,,,5/14/18,1103109.012,2206218.024,5/14/18,2206218.024,,
1.52628E+18,1095752.895,,,5/14/18,1114035.635,2228071.269,5/14/18,2228071.269,,
1.52628E+18,1100025.639,,,5/14/18,1095752.895,2191505.79,5/14/18,2191505.79,,
1.52628E+18,1100387.879,,,5/14/18,1100025.639,2200051.278,5/14/18,2200051.278,,
1.52628E+18,1103489.209,,,5/14/18,1100387.879,2200775.757,5/14/18,2200775.757,,
1.52629E+18,1106279.491,,,5/14/18,1103489.209,2206978.418,5/14/18,2206978.418,,
1.52629E+18,1111088.852,,,5/14/18,1106279.491,2212558.983,5/14/18,2212558.983,,
1.5263E+18,1109205.019,,,5/14/18,1111088.852,2222177.703,5/14/18,2222177.703,,
1.5263E+18,1109142.265,,,5/14/18,1109205.019,2218410.038,5/14/18,2218410.038,,
1.52631E+18,1089371.366,,,5/14/18,1109142.265,2218284.53,5/14/18,2218284.53,,
1.52641E+18,1111423.219,,,5/14/18,1089371.366,2178742.733,5/14/18,2178742.733,,
1.52642E+18,1104271.252,,,5/15/18,1111423.219,2222846.438,5/15/18,2222846.438,,
1.52645E+18,1094277.021,,,5/15/18,1104271.252,2208542.504,5/15/18,2208542.504,,
1.52692E+18,1079591.501,,,5/16/18,1094277.021,2188554.043,5/16/18,2188554.043,,
1.52692E+18,1078814.794,,,5/21/18,1079591.501,2159183.001,5/21/18,2159183.001,,
1.52692E+18,1079791.343,,,5/21/18,1078814.794,2157629.588,5/21/18,2157629.588,,
1.52738E+18,1084356.095,,,5/21/18,1079791.343,2159582.686,5/21/18,2159582.686,,
1.5277E+18,1062743.175,,,5/27/18,1084356.095,2168712.19,5/27/18,2168712.19,,
1.5277E+18,1070270.098,,,5/30/18,1062743.175,2125486.349,5/30/18,2125486.349,,
1.52771E+18,1071869.976,,,5/30/18,1070270.098,2140540.196,5/30/18,2140540.196,,
1.52771E+18,1071538.01,,,5/30/18,1071869.976,2143739.952,5/30/18,2143739.952,,
1.52772E+18,1071362.257,,,5/30/18,1071538.01,2143076.02,5/30/18,2143076.02,,
1.52772E+18,1071947.987,,,5/30/18,1071362.257,2142724.515,5/30/18,2142724.515,,
1.52772E+18,1071792.269,,,5/30/18,1071947.987,2143895.974,5/30/18,2143895.974,,
1.52772E+18,1071636.347,,,5/30/18,1071792.269,2143584.538,5/30/18,2143584.538,,
1.52772E+18,1071519.361,,,5/30/18,1071636.347,2143272.694,5/30/18,2143272.694,,
1.52772E+18,1073877.261,,,5/30/18,1071519.361,2143038.721,5/30/18,2143038.721,,
1.52772E+18,1074481.585,,,5/30/18,1073877.261,2147754.521,5/30/18,2147754.521,,
1.5281E+18,1178266.36,,,5/30/18,1074481.585,2148963.171,5/30/18,2148963.171,,
1.52811E+18,1167869.518,,,6/4/18,1178266.36,2356532.719,6/4/18,2356532.719,,
1.52811E+18,1167206.942,,,6/4/18,1167869.518,2335739.036,6/4/18,2335739.036,,
1.52811E+18,1164532.87,,,6/4/18,1167206.942,2334413.883,6/4/18,2334413.883,,
1.52811E+18,1162465.507,,,6/4/18,1164532.87,2329065.741,6/4/18,2329065.741,,
1.52811E+18,1161956.665,,,6/4/18,1162465.507,2324931.014,6/4/18,2324931.014,,
1.52811E+18,1167492.517,,,6/4/18,1161956.665,2323913.329,6/4/18,2323913.329,,
1.52811E+18,1165945.019,,,6/4/18,1167492.517,2334985.034,6/4/18,2334985.034,,
1.52812E+18,1170843.222,,,6/4/18,1165945.019,2331890.038,6/4/18,2331890.038,,
1.52812E+18,1159995.96,,,6/4/18,1170843.222,2341686.445,6/4/18,2341686.445,,
1.52812E+18,1153525.358,,,6/4/18,1159995.96,2319991.92,6/4/18,2319991.92,,
1.52812E+18,1148989.921,,,6/4/18,1153525.358,2307050.715,6/4/18,2307050.715,,
1.52813E+18,1142983.079,,,6/4/18,1148989.921,2297979.842,6/4/18,2297979.842,,
1.52816E+18,1137189.272,,,6/4/18,1142983.079,2285966.159,6/4/18,2285966.159,,
1.52843E+18,1124286.238,,,6/4/18,1137189.272,2274378.543,6/4/18,2274378.543,,
1.52845E+18,1123575.579,,,6/8/18,1124286.238,2248572.477,6/8/18,2248572.477,,
1.52845E+18,1118116.458,,,6/8/18,1123575.579,2247151.158,6/8/18,2247151.158,,
1.52855E+18,1108857.633,,,6/8/18,1118116.458,2236232.916,6/8/18,2236232.916,,
1.52856E+18,1104739.399,,,6/9/18,1108857.633,2217715.266,6/9/18,2217715.266,,
1.52858E+18,1104776.258,,,6/9/18,1104739.399,2209478.799,6/9/18,2209478.799,,
1.52859E+18,1104424.909,,,6/9/18,1104776.258,2209552.516,6/9/18,2209552.516,,
1.52859E+18,1105571.163,,,6/9/18,1104424.909,2208849.818,6/9/18,2208849.818,,
1.52859E+18,1109271.127,,,6/9/18,1105571.163,2211142.327,6/9/18,2211142.327,,
1.52907E+18,1053123.65,,,6/9/18,1109271.127,2218542.253,6/9/18,2218542.253,,
1.5291E+18,1057553.681,,,6/15/18,1053123.65,2106247.3,6/15/18,2106247.3,,
1.5291E+18,1056483.065,,,6/15/18,1057553.681,2115107.361,6/15/18,2115107.361,,
1.5291E+18,1051394.954,,,6/15/18,1056483.065,2112966.131,6/15/18,2112966.131,,
1.52911E+18,1046241.871,,,6/15/18,1051394.954,2102789.908,6/15/18,2102789.908,,
1.52916E+18,1053305.579,,,6/16/18,1046241.871,2092483.742,6/16/18,2092483.742,,
1.52947E+18,1060125.851,,,6/16/18,1053305.579,2106611.158,6/16/18,2106611.158,,
1.52947E+18,1062671.348,,,6/20/18,1060125.851,2120251.701,6/20/18,2120251.701,,
1.52947E+18,1064659.554,,,6/20/18,1062671.348,2125342.696,6/20/18,2125342.696,,
1.52949E+18,1064925.524,,,6/20/18,1064659.554,2129319.107,6/20/18,2129319.107,,
1.52949E+18,1066519.384,,,6/20/18,1064925.524,2129851.048,6/20/18,2129851.048,,
1.52949E+18,1067213.955,,,6/20/18,1066519.384,2133038.767,6/20/18,2133038.767,,
1.52949E+18,1068276.509,,,6/20/18,1067213.955,2134427.91,6/20/18,2134427.91,,
1.5295E+18,1068583.112,,,6/20/18,1068276.509,2136553.018,6/20/18,2136553.018,,
1.5295E+18,1069175.363,,,6/20/18,1068583.112,2137166.225,6/20/18,2137166.225,,
1.5295E+18,1064349.155,,,6/20/18,1069175.363,2138350.726,6/20/18,2138350.726,,
1.52961E+18,1061389.893,,,6/20/18,1064349.155,2128698.31,6/20/18,2128698.31,,
1.52963E+18,1055457.188,,,6/21/18,1061389.893,2122779.787,6/21/18,2122779.787,,
1.52963E+18,1057181.889,,,6/22/18,1055457.188,2110914.377,6/22/18,2110914.377,,
1.52963E+18,1056337.106,,,6/22/18,1057181.889,2114363.778,6/22/18,2114363.778,,
1.52963E+18,1055084.185,,,6/22/18,1056337.106,2112674.211,6/22/18,2112674.211,,
1.52964E+18,1056233.621,,,6/22/18,1055084.185,2110168.37,6/22/18,2110168.37,,
1.52964E+18,1056171.983,,,6/22/18,1056233.621,2112467.242,6/22/18,2112467.242,,
1.52964E+18,1058466.084,,,6/22/18,1056171.983,2112343.966,6/22/18,2112343.966,,
1.52964E+18,1052913.73,,,6/22/18,1058466.084,2116932.169,6/22/18,2116932.169,,
1.53003E+18,1017089.444,,,6/22/18,1052913.73,2105827.46,6/22/18,2105827.46,,
1.53063E+18,1059508.908,,,6/26/18,1017089.444,2034178.889,6/26/18,2034178.889,,
1.53063E+18,1060850.177,,,7/3/18,1059508.908,2119017.815,7/3/18,2119017.815,,
1.53063E+18,1061712.889,,,7/3/18,1060850.177,2121700.354,7/3/18,2121700.354,,
1.53063E+18,1058994.007,,,7/3/18,1061712.889,2123425.778,7/3/18,2123425.778,,
1.53063E+18,1060559.229,,,7/3/18,1058994.007,2117988.013,7/3/18,2117988.013,,
1.53063E+18,1062825.478,,,7/3/18,1060559.229,2121118.458,7/3/18,2121118.458,,
1.53064E+18,1064096.36,,,7/3/18,1062825.478,2125650.956,7/3/18,2125650.956,,
1.53064E+18,1065092.563,,,7/3/18,1064096.36,2128192.721,7/3/18,2128192.721,,
1.53064E+18,1064390.254,,,7/3/18,1065092.563,2130185.125,7/3/18,2130185.125,,
1.53064E+18,1059722.18,,,7/3/18,1064390.254,2128780.509,7/3/18,2128780.509,,
1.53064E+18,1061695.185,,,7/3/18,1059722.18,2119444.36,7/3/18,2119444.36,,
1.53064E+18,1059266.336,,,7/3/18,1061695.185,2123390.371,7/3/18,2123390.371,,
1.53064E+18,1058744.84,,,7/3/18,1059266.336,2118532.671,7/3/18,2118532.671,,
1.53064E+18,1057679.291,,,7/3/18,1058744.84,2117489.679,7/3/18,2117489.679,,
1.53064E+18,1057089.994,,,7/3/18,1057679.291,2115358.581,7/3/18,2115358.581,,
1.53064E+18,1056296.66,,,7/3/18,1057089.994,2114179.989,7/3/18,2114179.989,,
1.53065E+18,1054505.923,,,7/3/18,1056296.66,2112593.319,7/3/18,2112593.319,,
1.53066E+18,1057256.452,,,7/3/18,1054505.923,2109011.846,7/3/18,2109011.846,,
1.53066E+18,1053400.428,,,7/3/18,1057256.452,2114512.905,7/3/18,2114512.905,,
1.53066E+18,1049913.859,,,7/3/18,1053400.428,2106800.856,7/3/18,2106800.856,,
1.53066E+18,1047934.575,,,7/3/18,1049913.859,2099827.718,7/3/18,2099827.718,,
1.53069E+18,1044128.78,,,7/3/18,1047934.575,2095869.149,7/3/18,2095869.149,,
1.53069E+18,1050408.912,,,7/4/18,1044128.78,2088257.561,7/4/18,2088257.561,,
1.53075E+18,1050882.253,,,7/4/18,1050408.912,2100817.823,7/4/18,2100817.823,,
1.53097E+18,1045134.947,,,7/4/18,1050882.253,2101764.505,7/4/18,2101764.505,,
1.531E+18,1045921.977,,,7/7/18,1045134.947,2090269.895,7/7/18,2090269.895,,
1.53111E+18,1039375.11,,,7/7/18,1045921.977,2091843.955,7/7/18,2091843.955,,
1.53111E+18,1039137.456,,,7/9/18,1039375.11,2078750.219,7/9/18,2078750.219,,
1.53113E+18,1037342.588,,,7/9/18,1039137.456,2078274.912,7/9/18,2078274.912,,
1.53113E+18,1035983.161,,,7/9/18,1037342.588,2074685.176,7/9/18,2074685.176,,
1.53113E+18,1035573.437,,,7/9/18,1035983.161,2071966.322,7/9/18,2071966.322,,
1.53113E+18,1038571.568,,,7/9/18,1035573.437,2071146.875,7/9/18,2071146.875,,
1.53113E+18,1038118.626,,,7/9/18,1038571.568,2077143.135,7/9/18,2077143.135,,
1.53113E+18,1036501.754,,,7/9/18,1038118.626,2076237.253,7/9/18,2076237.253,,
1.53113E+18,1036760.471,,,7/9/18,1036501.754,2073003.507,7/9/18,2073003.507,,
1.53114E+18,1038053.552,,,7/9/18,1036760.471,2073520.942,7/9/18,2073520.942,,
1.53114E+18,1034933.663,,,7/9/18,1038053.552,2076107.104,7/9/18,2076107.104,,
1.53114E+18,1033728.806,,,7/9/18,1034933.663,2069867.327,7/9/18,2069867.327,,
1.53114E+18,1035063.528,,,7/9/18,1033728.806,2067457.613,7/9/18,2067457.613,,
1.53114E+18,1033686.605,,,7/9/18,1035063.528,2070127.057,7/9/18,2070127.057,,
1.53114E+18,1036608.053,,,7/9/18,1033686.605,2067373.209,7/9/18,2067373.209,,
1.53154E+18,1035742.103,,,7/9/18,1036608.053,2073216.106,7/9/18,2073216.106,,
1.53154E+18,1035718.103,,,7/14/18,1035742.103,2071484.207,7/14/18,2071484.207,,
1.53155E+18,1038432.248,,,7/14/18,1035718.103,2071436.205,7/14/18,2071436.205,,
1.53156E+18,1036098.311,,,7/14/18,1038432.248,2076864.496,7/14/18,2076864.496,,
1.53156E+18,1036050.203,,,7/14/18,1036098.311,2072196.621,7/14/18,2072196.621,,
1.53162E+18,1037443.301,,,7/14/18,1036050.203,2072100.405,7/14/18,2072100.405,,
1.53193E+18,1139188.439,,,7/15/18,1037443.301,2074886.601,7/15/18,2074886.601,,
1.53194E+18,1132540.752,,,7/18/18,1139188.439,2278376.877,7/18/18,2278376.877,,
1.53194E+18,1130094.185,,,7/18/18,1132540.752,2265081.504,7/18/18,2265081.504,,
1.53195E+18,1095858.754,,,7/18/18,1130094.185,2260188.37,7/18/18,2260188.37,,
1.53195E+18,1097730.629,,,7/18/18,1095858.754,2191717.509,7/18/18,2191717.509,,
1.53195E+18,1095232.277,,,7/18/18,1097730.629,2195461.258,7/18/18,2195461.258,,
1.53195E+18,1095601.579,,,7/18/18,1095232.277,2190464.554,7/18/18,2190464.554,,
1.53195E+18,1096247.527,,,7/18/18,1095601.579,2191203.158,7/18/18,2191203.158,,
1.53195E+18,1094196.494,,,7/18/18,1096247.527,2192495.054,7/18/18,2192495.054,,
1.53195E+18,1096269.416,,,7/18/18,1094196.494,2188392.988,7/18/18,2188392.988,,
1.53195E+18,1089862.125,,,7/18/18,1096269.416,2192538.831,7/18/18,2192538.831,,
1.53195E+18,1088067.813,,,7/18/18,1089862.125,2179724.251,7/18/18,2179724.251,,
1.53195E+18,1094072.848,,,7/18/18,1088067.813,2176135.627,7/18/18,2176135.627,,
1.53196E+18,1091443.249,,,7/18/18,1094072.848,2188145.697,7/18/18,2188145.697,,
1.53196E+18,1090728.432,,,7/19/18,1091443.249,2182886.499,7/19/18,2182886.499,,
1.53197E+18,1088954.203,,,7/19/18,1090728.432,2181456.863,7/19/18,2181456.863,,
1.53197E+18,1090618.284,,,7/19/18,1088954.203,2177908.406,7/19/18,2177908.406,,
1.53197E+18,1089600.225,,,7/19/18,1090618.284,2181236.567,7/19/18,2181236.567,,
1.53197E+18,1091632.384,,,7/19/18,1089600.225,2179200.451,7/19/18,2179200.451,,
1.53197E+18,1092392.276,,,7/19/18,1091632.384,2183264.767,7/19/18,2183264.767,,
1.53201E+18,1091426.726,,,7/19/18,1092392.276,2184784.552,7/19/18,2184784.552,,
1.5323E+18,1073617.065,,,7/19/18,1091426.726,2182853.453,7/19/18,2182853.453,,
1.53237E+18,1062669.167,,,7/22/18,1073617.065,2147234.13,7/22/18,2147234.13,,
1.53253E+18,1066775.811,,,7/23/18,1062669.167,2125338.334,7/23/18,2125338.334,,
1.53253E+18,1066232.23,,,7/25/18,1066775.811,2133551.621,7/25/18,2133551.621,,
1.53253E+18,1064099.805,,,7/25/18,1066232.23,2132464.459,7/25/18,2132464.459,,
1.53253E+18,1064779.395,,,7/25/18,1064099.805,2128199.61,7/25/18,2128199.61,,
1.53253E+18,1059377.523,,,7/25/18,1064779.395,2129558.79,7/25/18,2129558.79,,
1.53253E+18,1061102.546,,,7/25/18,1059377.523,2118755.046,7/25/18,2118755.046,,
1.53261E+18,1079430.719,,,7/25/18,1061102.546,2122205.093,7/25/18,2122205.093,,
1.53264E+18,1060777.224,,,7/26/18,1079430.719,2158861.438,7/26/18,2158861.438,,
1.53279E+18,1043737.107,,,7/26/18,1060777.224,2121554.449,7/26/18,2121554.449,,
1.53291E+18,1037309.372,,,7/28/18,1043737.107,2087474.214,7/28/18,2087474.214,,
1.53339E+18,1013469.733,,,7/30/18,1037309.372,2074618.743,7/30/18,2074618.743,,
1.5334E+18,1015691.963,,,8/4/18,1013469.733,2026939.467,8/4/18,2026939.467,,
1.5334E+18,1015442.312,,,8/4/18,1015691.963,2031383.926,8/4/18,2031383.926,,
1.5334E+18,1015191.836,,,8/4/18,1015442.312,2030884.624,8/4/18,2030884.624,,
1.5334E+18,1014065.733,,,8/4/18,1015191.836,2030383.672,8/4/18,2030383.672,,
1.5334E+18,1015067.091,,,8/4/18,1014065.733,2028131.466,8/4/18,2028131.466,,
1.5334E+18,1013291.164,,,8/4/18,1015067.091,2030134.183,8/4/18,2030134.183,,
1.5334E+18,1013341.229,,,8/4/18,1013291.164,2026582.328,8/4/18,2026582.328,,
1.53341E+18,1012593.054,,,8/4/18,1013341.229,2026682.458,8/4/18,2026682.458,,
1.53341E+18,1012842.427,,,8/4/18,1012593.054,2025186.108,8/4/18,2025186.108,,
1.53341E+18,1012044.109,,,8/4/18,1012842.427,2025684.854,8/4/18,2025684.854,,
1.53341E+18,1011046.644,,,8/4/18,1012044.109,2024088.219,8/4/18,2024088.219,,
1.53341E+18,1011370.765,,,8/4/18,1011046.644,2022093.288,8/4/18,2022093.288,,
1.53341E+18,1011470.495,,,8/4/18,1011370.765,2022741.531,8/4/18,2022741.531,,
1.53342E+18,1011071.228,,,8/4/18,1011470.495,2022940.991,8/4/18,2022940.991,,
1.53342E+18,1010571.755,,,8/4/18,1011071.228,2022142.456,8/4/18,2022142.456,,
1.53342E+18,1010496.849,,,8/4/18,1010571.755,2021143.511,8/4/18,2021143.511,,
1.53342E+18,1010871.64,,,8/4/18,1010496.849,2020993.699,8/4/18,2020993.699,,
1.53342E+18,1010721.932,,,8/4/18,1010871.64,2021743.281,8/4/18,2021743.281,,
1.53342E+18,1010422.89,,,8/4/18,1010721.932,2021443.864,8/4/18,2021443.864,,
1.53367E+18,1010897.589,,,8/4/18,1010422.89,2020845.779,8/4/18,2020845.779,,
